id,create_date,create_timestamp,label,video_views,http_status,collection_datetime_utc,path,ocr
v24044gl0000ct9cmavog65v9v2kq03g,2024-12-06T10:00:38,1733479238,Paid Partnership,0-1K,,,,
v24044gl0000ct9ckovog65jokeigbv0,2024-12-06T09:59:51,1733479191,Paid Partnership,0-1K,,,,
v24044gl0000ct9citnog65mmq0dq4q0,2024-12-06T09:59:24,1733479164,Paid Partnership,1K-10K,,,,
v24044gl0000ct9ckinog65ur2l1ogs0,2024-12-06T09:57:33,1733479053,Promotional Content,0-1K,,,,
v24044gl0000ct9ckavog65rb1svb6i0,2024-12-06T09:57:04,1733479024,Paid Partnership,1K-10K,,,,
v24044gl0000ct9cecfog65l2bk389ug,2024-12-06T09:46:28,1733478388,Paid Partnership,1K-10K,,,,
v0f025gc0000ct5q3ovog65i97lm64v0,2024-12-06T09:45:00,1733478300,Promotional Content,0-1K,,,,
v24044gl0000ct9ceavog65pg14qp4n0,2024-12-06T09:44:05,1733478245,Promotional Content,1K-10K,,,,
v24044gl0000ct9b63fog65jma85m5jg,2024-12-06T08:20:48,1733473248,Promotional Content,1K-10K,,,,
v0f025gc0000ct48dj7og65qbbs1elfg,2024-12-06T08:20:00,1733473200,Promotional Content,1K-10K,,,,
v0f025gc0000ct9b4v7og65r07a2dv90,2024-12-06T08:17:10,1733473030,Promotional Content,10K-100K,,,,
v24044gl0000ct9b3l7og65li4ib2jfg,2024-12-06T08:14:17,1733472857,Paid Partnership,0-1K,,,,
v24044gl0000ct9b287og65hbme9kkfg,2024-12-06T08:13:05,1733472785,Paid Partnership,0-1K,,,,
v24044gl0000ct9ave7og65pfm643av0,2024-12-06T08:07:08,1733472428,Promotional Content,0-1K,,,,
v24044gl0000ct9avvnog65qe2a1i4bg,2024-12-06T08:05:18,1733472318,Promotional Content,1K-10K,,,,
v24044gl0000ct9avi7og65qung6303g,2024-12-06T08:04:16,1733472256,Paid Partnership,1K-10K,,,,
v24044gl0000ct99c0nog65rnvr832a0,2024-12-06T06:13:46,1733465626,Promotional Content,0-1K,,,,
v24044gl0000ct98kn7og65jh2c7p5q0,2024-12-06T05:24:25,1733462665,Promotional Content,0-1K,,,,
v24044gl0000ct98eofog65ghif2s2s0,2024-12-06T05:11:22,1733461882,Promotional Content,0-1K,,,,
v24044gl0000ct98887og65rnvr7lblg,2024-12-06T04:57:54,1733461074,Promotional Content,0-1K,,,,
v24044gl0000ct9703fog65mmq0atc50,2024-12-06T03:32:01,1733455921,Paid Partnership,0-1K,,,,
v24044gl0000ct96qsfog65s6r4i2agg,2024-12-06T03:21:28,1733455288,Paid Partnership,0-1K,,,,
v24044gl0000ct96q77og65sa9eeng1g,2024-12-06T03:19:47,1733455187,Promotional Content,0-1K,,,,
v24044gl0000ct96f1fog65m5dt21rl0,2024-12-06T02:55:44,1733453744,Promotional Content,0-1K,,,,
v24044gl0000ct969enog65olk68us10,2024-12-06T02:43:58,1733453038,Promotional Content,0-1K,,,,
v24044gl0000ct95u4vog65l8qs0j4d0,2024-12-06T02:25:13,1733451913,Promotional Content,0-1K,,,,
v24044gl0000ct95iqfog65qung47p2g,2024-12-06T01:54:56,1733450096,Paid Partnership,0-1K,,,,
v24044gl0000ct95c8vog65pg14no2sg,2024-12-06T01:52:44,1733449964,Promotional Content,1K-10K,,,,
v0f300gc0001ct8uirfog65ro056h53g,2024-12-05T17:57:04,1733421424,Promotional Content,0-1K,,,,
v24044gl0000ct8uglnog65oeir84pe0,2024-12-05T17:54:12,1733421252,Promotional Content,0-1K,,,,
v0f300gc0001ct8uhdnog65jdia5152g,2024-12-05T17:54:01,1733421241,Promotional Content,0-1K,,,,
v24044gl0000ct8ubavog65n8i4ie9n0,2024-12-05T17:53:34,1733421214,Promotional Content,0-1K,,,,
v24044gl0000ct8uafnog65jh2brsfo0,2024-12-05T17:51:29,1733421089,Promotional Content,1K-10K,,,,
v24044gl0000ct8ue67og65joke45vng,2024-12-05T17:51:05,1733421065,Promotional Content,0-1K,,,,
v24044gl0000ct8uesfog65lv4nnf20g,2024-12-05T17:49:44,1733420984,Promotional Content,0-1K,,,,
v24044gl0000ct8u7d7og65qm00t76eg,2024-12-05T17:45:29,1733420729,Paid Partnership,900K-1M,,,,
v24044gl0000ct8qlqvog65h34ekj6u0,2024-12-05T13:33:09,1733405589,Promotional Content,0-1K,,,,
v0f025gc0000ct8nur7og65r079s245g,2024-12-05T10:24:47,1733394287,Promotional Content,0-1K,,,,
v24044gl0000ct8n6j7og65qtfjutmcg,2024-12-05T09:43:04,1733391784,Paid Partnership,0-1K,,,,
v0f025gc0000ct8b5o7og65p6mp6tr4g,2024-12-04T19:52:03,1733341923,Promotional Content,0-1K,,,,
v24044gl0000ct9gupvog65vfo3kfoug,2024-12-06T14:56:16,1733496976,Paid Partnership,1M-10M,200,2025-05-07T15:49:55.810848,v240/v24044gl0000ct9gupvog65vfo3kfoug.jpg,Tort diplomat
v24044gl0000ct9nov7og65il6mm8kc0,2024-12-06T22:36:51,1733524611,Promotional Content,0-1K,200,2025-05-07T15:49:55.813659,v240/v24044gl0000ct9nov7og65il6mm8kc0.jpg,Cea mai mare nebunie @unui bărbat este atunci (onsfiînțp
v24044gl0000ct9nhmnog65to81qigs0,2024-12-06T22:34:50,1733524490,Promotional Content,0-1K,200,2025-05-07T15:49:56.024841,v240/v24044gl0000ct9nhmnog65to81qigs0.jpg,
v24044gl0000ct9f687og65gjc5v62sg,2024-12-06T12:52:04,1733489524,Paid Partnership,10K-100K,200,2025-05-07T15:49:56.029446,v240/v24044gl0000ct9f687og65gjc5v62sg.jpg,Îi cumpărăm cadou de Moș Nicolae Iui mami
v24044gl0000ct9nlbvog65ifli86vk0,2024-12-06T22:32:51,1733524371,Paid Partnership,0-1K,200,2025-05-07T15:49:56.240499,v240/v24044gl0000ct9nlbvog65ifli86vk0.jpg,OGFORTNITE 2023
v24044gl0000ct9ek9vog65s8l6c15ag,2024-12-06T12:13:08,1733487188,Paid Partnership,1M-10M,200,2025-05-07T15:49:56.250588,v240/v24044gl0000ct9ek9vog65s8l6c15ag.jpg,
v24044gl0000ct9ne8vog65jh2cv3ohg,2024-12-06T22:18:35,1733523515,Promotional Content,0-1K,200,2025-05-07T15:49:56.459556,v240/v24044gl0000ct9ne8vog65jh2cv3ohg.jpg,
v24044gl0000ct9e7gnog65o9cref2r0,2024-12-06T11:48:00,1733485680,Paid Partnership,100K-200K,200,2025-05-07T15:49:56.466955,v240/v24044gl0000ct9e7gnog65o9cref2r0.jpg,Cod de leducere la cosul de cumparaturf : Dtf277` În valoare de 485 Lei 1
v24044gl0000ct9nes7og65q73n3oq50,2024-12-06T22:16:06,1733523366,Paid Partnership,0-1K,200,2025-05-07T15:49:56.673365,v240/v24044gl0000ct9nes7og65q73n3oq50.jpg,
v24044gl0000ct8somnog65pk8q5kqu0,2024-12-05T15:59:51,1733414391,Paid Partnership,700K-800K,200,2025-05-07T15:49:56.684860,v240/v24044gl0000ct8somnog65pk8q5kqu0.jpg,Freshrom.ro cod reducere: ludi
v24044gl0000ct9n63fog65rb1tjg400,2024-12-06T22:03:45,1733522625,Paid Partnership,300K-400K,200,2025-05-07T15:49:56.885685,v240/v24044gl0000ct9n63fog65rb1tjg400.jpg,
v24044gl0000ct7vicfog65luq2idpng,2024-12-04T06:45:57,1733294757,Promotional Content,0-1K,,,,
v24044gl0000ct7vg4fog65os1nnu550,2024-12-04T06:42:05,1733294525,Promotional Content,0-1K,,,,
v24044gl0000ct7vh6fog65uc56lr1t0,2024-12-04T06:39:14,1733294354,Paid Partnership,0-1K,,,,
v24044gl0000ct7vf9fog65ptlnj07s0,2024-12-04T06:34:57,1733294097,Paid Partnership,1K-10K,,,,
v24044gl0000ct7vbdfog65h8g9pjbtg,2024-12-04T06:27:39,1733293659,Promotional Content,0-1K,,,,
v0f300gc0001ct7vbf7og65jgts7dplg,2024-12-04T06:25:19,1733293519,Promotional Content,0-1K,,,,
v0f300gc0001ct7vb9fog65otg1o164g,2024-12-04T06:24:56,1733293496,Promotional Content,0-1K,,,,
v24044gl0000ct7v9tnog65lras81780,2024-12-04T06:23:57,1733293437,Promotional Content,0-1K,,,,
v24044gl0000ct8p3bnog65quvbi852g,2024-12-05T11:46:31,1733399191,Paid Partnership,1M-10M,200,2025-05-07T15:49:56.906623,v240/v24044gl0000ct8p3bnog65quvbi852g.jpg,
v24044gl0000ct9n7cnog65pmejdut50,2024-12-06T22:01:47,1733522507,Paid Partnership,0-1K,200,2025-05-07T15:49:57.105625,v240/v24044gl0000ct9n7cnog65pmejdut50.jpg,
v24044gl0000ct8llovog65ptlgbbc20,2024-12-05T07:50:07,1733385007,Paid Partnership,500K-600K,200,2025-05-07T15:49:57.125741,v240/v24044gl0000ct8llovog65ptlgbbc20.jpg,
v24044gl0000ct9n5k7og65u7ivt1j90,2024-12-06T22:00:12,1733522412,Paid Partnership,0-1K,200,2025-05-07T15:49:57.315912,v240/v24044gl0000ct9n5k7og65u7ivt1j90.jpg,Din ce tara ascultati ? TikTok @ ionutjay88 Sambata 7 Decembrie Youtube Amma & Music no
v24044gl0000ct88hjnog65gjc4jrq1g,2024-12-04T17:11:00,1733332260,Paid Partnership,100K-200K,200,2025-05-07T15:49:57.343591,v240/v24044gl0000ct88hjnog65gjc4jrq1g.jpg,6 
v24044gl0000ct9lt37og65t6qgbragg,2024-12-06T20:31:24,1733517084,Promotional Content,0-1K,200,2025-05-07T15:49:57.529302,v240/v24044gl0000ct9lt37og65t6qgbragg.jpg,
v24044gl0000ct88dmnog65inetti6t0,2024-12-04T16:47:07,1733330827,Paid Partnership,1M-10M,200,2025-05-07T15:49:57.563230,v240/v24044gl0000ct88dmnog65inetti6t0.jpg,setăm totul cu puțin spray de fixare
v24044gl0000ct9lpefog65orj5vvrbg,2024-12-06T20:21:18,1733516478,Promotional Content,0-1K,200,2025-05-07T15:49:57.740990,v240/v24044gl0000ct9lpefog65orj5vvrbg.jpg,"Avefi G6fj8 De Voi Magron Ursulgi UE Rizboi; 'Ixumpei @lin Gcorgescu Vzea[ Iohamnis gi Listuma sum Marionedele Rizboiului; Casalui Iohannis etedez 'ubuncIr antiacomic din dinbanii contribuabililoro Planu] Diabolic Vor Să AtaceRusia   ( Penuru Prima Oară Îmi Doresc"" Lingarea Celor Care Vrea Războil SeÎmplinegce Profecia Babeî Vanga Uae Wui 'GIGtv Md olomleu Vor - Pac8 {apcs 'preg8tice Jtmp Tces 91916en6M Ags M0 [oizeon "
v24044gl0000ct87sd7og65tmfefd6lg,2024-12-04T16:08:53,1733328533,Paid Partnership,1M-10M,200,2025-05-07T15:49:57.779917,v240/v24044gl0000ct87sd7og65tmfefd6lg.jpg,Cadouri Last Minute de Crăciun 4o2 1J 10 HovA Oaa
v24044gl0000ct9lnp7og65h4lbtesc0,2024-12-06T20:19:12,1733516352,Paid Partnership,0-1K,200,2025-05-07T15:49:57.950922,v240/v24044gl0000ct9lnp7og65h4lbtesc0.jpg,Dacă răspunsul nu sunt eu TE OMOR
v24044gl0000ct83n4fog65ku28ekls0,2024-12-04T11:30:21,1733311821,Paid Partnership,1M-10M,200,2025-05-07T15:49:57.996618,v240/v24044gl0000ct83n4fog65ku28ekls0.jpg,ce nu-ți spune
v24044gl0000ct9ln6fog65os1hrkdig,2024-12-06T20:18:41,1733516321,Paid Partnership,1K-10K,200,2025-05-07T15:49:58.162113,v240/v24044gl0000ct9ln6fog65os1hrkdig.jpg,
v24044gl0000ct81hl7og65inetka650,2024-12-04T08:56:50,1733302610,Paid Partnership,10K-100K,200,2025-05-07T15:49:58.212375,v240/v24044gl0000ct81hl7og65inetka650.jpg,Superoferta TEMU UHD 4K 3840*2760P V22 88 AK DIscovERY CAR DASH CAM cod: DTYT772 18.00 Aaad 90enia
v24044gl0000ct9lmafog65gc92g1mig,2024-12-06T20:17:37,1733516257,Promotional Content,1K-10K,200,2025-05-07T15:49:58.373697,v240/v24044gl0000ct9lmafog65gc92g1mig.jpg,"9 30% ? 9 3095 New Users Only 9 New Users Only # 4 Shein Codes for Christmas December 2024 30% OFF coupon Search BR832 on the SHEIN (only new users, discounts free shipping Search 5FHKY on the SHEIN App (existing and new users, discounts free shipping) App"
v0f025gc0000ct9llj7og65shpg9p990,2024-12-06T20:13:05,1733515985,Promotional Content,0-1K,200,2025-05-07T15:49:58.586920,v0f0/v0f025gc0000ct9llj7og65shpg9p990.jpg,Office 2024 Preț: 120 lei
v24044gl0000ct9lg3nog65i5fkk1g2g,2024-12-06T20:11:04,1733515864,Promotional Content,0-1K,200,2025-05-07T15:49:58.800532,v240/v24044gl0000ct9lg3nog65i5fkk1g2g.jpg,2024in43 photos
v24044gl0000ct9lkb7og65qrf2u45cg,2024-12-06T20:10:34,1733515834,Paid Partnership,0-1K,200,2025-05-07T15:49:59.013028,v240/v24044gl0000ct9lkb7og65qrf2u45cg.jpg,{7u73ngatf7afa ;I.IIl
v0f300gc0001ct9lhm7og65rgmfs73o0,2024-12-06T20:05:03,1733515503,Promotional Content,10K-100K,200,2025-05-07T15:49:59.228794,v0f3/v0f300gc0001ct9lhm7og65rgmfs73o0.jpg,WRNU Band MONARH MHANM Bano Cimpoiasu: Nitoiu a spus ca a avut 0 cearta cu bunica
v24044gl0000ct9lepvog65mhph8sl3g,2024-12-06T20:01:54,1733515314,Paid Partnership,1K-10K,200,2025-05-07T15:49:59.454669,v240/v24044gl0000ct9lepvog65mhph8sl3g.jpg,
v24044gl0000ct9le67og65pll2e5580,2024-12-06T19:59:17,1733515157,Paid Partnership,1K-10K,200,2025-05-07T15:49:59.664973,v240/v24044gl0000ct9le67og65pll2e5580.jpg,Produs nouîn stoc Set5în 1 tip Dyson Ladoar 150 lei
v24044gl0000ct9le0fog65lraub3g40,2024-12-06T19:57:40,1733515060,Promotional Content,0-1K,200,2025-05-07T15:49:59.874739,v240/v24044gl0000ct9le0fog65lraub3g40.jpg,W W W W IVf f Iyl
v24044gl0000ct9ladvog65uqoas68sg,2024-12-06T19:54:51,1733514891,Promotional Content,0-1K,200,2025-05-07T15:50:00.087870,v240/v24044gl0000ct9ladvog65uqoas68sg.jpg,
v24044gl0000ct9lbdvog65g6g14385g,2024-12-06T19:53:26,1733514806,Promotional Content,0-1K,200,2025-05-07T15:50:00.300107,v240/v24044gl0000ct9lbdvog65g6g14385g.jpg,Rosalinda Aurora Isabela
v24044gl0000ct9kt1fog65p7ei6787g,2024-12-06T19:51:35,1733514695,Paid Partnership,1K-10K,200,2025-05-07T15:50:00.529045,v240/v24044gl0000ct9kt1fog65p7ei6787g.jpg,BERELNI) MIVELA
v24044gl0000ct9l7tfog65n07voeuug,2024-12-06T19:45:54,1733514354,Promotional Content,100K-200K,200,2025-05-07T15:50:00.740834,v240/v24044gl0000ct9l7tfog65n07voeuug.jpg,"Am pornit spre Bacau cu turneul ""Vis de Craciun"
v24044gl0000ct9kpsvog65ifli1ffvg,2024-12-06T19:17:29,1733512649,Promotional Content,0-1K,200,2025-05-07T15:50:00.950815,v240/v24044gl0000ct9kpsvog65ifli1ffvg.jpg,me
v0f300gc0001ct9kpunog65hvsg9stgg,2024-12-06T19:14:21,1733512461,Promotional Content,0-1K,200,2025-05-07T15:50:01.161788,v0f3/v0f300gc0001ct9kpunog65hvsg9stgg.jpg,gs
v24044gl0000ct9kncnog65t0g9l6l2g,2024-12-06T19:10:30,1733512230,Paid Partnership,0-1K,200,2025-05-07T15:50:01.458059,v240/v24044gl0000ct9kncnog65t0g9l6l2g.jpg,00 oo
v24044gl0000ct9kn0vog65jjk7puvl0,2024-12-06T19:08:00,1733512080,Promotional Content,0-1K,200,2025-05-07T15:50:01.705526,v240/v24044gl0000ct9kn0vog65jjk7puvl0.jpg,Sedhuco de Oiou [
v24044gl0000ct9kl4vog65v204oj8kg,2024-12-06T19:07:14,1733512034,Promotional Content,10K-100K,200,2025-05-07T15:50:01.926940,v240/v24044gl0000ct9kl4vog65v204oj8kg.jpg,[69IZY
v0f300gc0001ct9klkfog65mqs0ok710,2024-12-06T19:05:12,1733511912,Promotional Content,10K-100K,200,2025-05-07T15:50:02.180850,v0f3/v0f300gc0001ct9klkfog65mqs0ok710.jpg,WRNU Band MONARH QHRIIN Bano
v24044gl0000ct9kk2vog65oeis46370,2024-12-06T19:02:52,1733511772,Promotional Content,1K-10K,200,2025-05-07T15:50:02.395359,v240/v24044gl0000ct9kk2vog65oeis46370.jpg,Despre credință RUGĂCIUNE CăTRE SFÂNTUL IERarH NICOLAE
v24025gl0000ctdi557og65hpb5k99vg,2024-12-06T19:00:36,1733511636,Promotional Content,1K-10K,200,2025-05-07T15:50:02.608749,v240/v24025gl0000ctdi557og65hpb5k99vg.jpg,
v24044gl0000ct9kh8nog65olk6pl9k0,2024-12-06T19:00:34,1733511634,Promotional Content,0-1K,200,2025-05-07T15:50:02.822724,v240/v24044gl0000ct9kh8nog65olk6pl9k0.jpg,Mulțumesc soțul meu minunat! LA MULȚI ANI FERICIȚI Șl SĂNĂTOȘI DRAGOSTEA MEA TE IUBESC Șl TE VOI IUBI MEREU AM ACASĂ 0 FEMEIE Am acasa 0 femeie Cum nu-i alta pe pfmânt 0 iuhesc și 0 respect Pâna intru in mormant Ea mi-a daruit iuhire Fărn sa-mi ccara nimic Și mi-a zis stai linistit Te iuhesc la infinit E un pazitor Ce-mi vegheaza zi și noapte Ma ajută la prohleme Și mă scapă de pacate mca iți multumesc Pentru tot cea ce faci Tu-mi Zâmhetul pe față Chiar de-n capul meu € Nicoleta Alida ingcr Draga pui ceațf
v24044gl0000ct9kglfog65ogqv5jqh0,2024-12-06T18:57:19,1733511439,Paid Partnership,0-1K,200,2025-05-07T15:50:03.039371,v240/v24044gl0000ct9kglfog65ogqv5jqh0.jpg,Nomi Ti JR
v24044gl0000ct9k33vog65mpuro4r60,2024-12-06T18:37:29,1733510249,Promotional Content,1K-10K,200,2025-05-07T15:50:03.253955,v240/v24044gl0000ct9k33vog65mpuro4r60.jpg,ma întreabă 0 persoană care e frica mea ceamai mare;dar nu i pot spune ca mi este frica caosarămân toată viața singură si 0 sa fiu a doua opțiune deci îi voi spune ca sunt păianjenii Mau
v24044gl0000ct9k88fog65gie73u2f0,2024-12-06T18:36:45,1733510205,Promotional Content,0-1K,200,2025-05-07T15:50:03.466592,v240/v24044gl0000ct9k88fog65gie73u2f0.jpg,M-ai distrus:
v24044gl0000ct9k4vnog65pk8r47dvg,2024-12-06T18:33:07,1733509987,Paid Partnership,0-1K,200,2025-05-07T15:50:03.685209,v240/v24044gl0000ct9k4vnog65pk8r47dvg.jpg,Amor Igualmente UV
v24044gl0000ct9k4mnog65s9212dvsg,2024-12-06T18:29:07,1733509747,Paid Partnership,0-1K,200,2025-05-07T15:50:03.899358,v240/v24044gl0000ct9k4mnog65s9212dvsg.jpg,Tocmai am încărcat 0 nouă fotografie de profil J @aleess @boby parfumatuu 2024-12-06
v24044gl0000ct9k36nog65o9crpc2q0,2024-12-06T18:27:08,1733509628,Promotional Content,1K-10K,200,2025-05-07T15:50:04.113585,v240/v24044gl0000ct9k36nog65o9crpc2q0.jpg,Pov: Esti prea sufletist și esti luat de prost. 721
v24044gl0000ct9k2mvog65rnvrmvt3g,2024-12-06T18:25:12,1733509512,Paid Partnership,0-1K,200,2025-05-07T15:50:04.335975,v240/v24044gl0000ct9k2mvog65rnvrmvt3g.jpg,"KoBiH Kaxxe: <FoopeEaBai 3amoBumo T@6iTi Kpocu A B@GIB2ke 2 AHi, @K Ha [ouJTi nexaTbo"
v24044gl0000ct9jsrfog65lv4ghqlt0,2024-12-06T18:21:40,1733509300,Paid Partnership,0-1K,200,2025-05-07T15:50:04.551469,v240/v24044gl0000ct9jsrfog65lv4ghqlt0.jpg,ani C
v24044gl0000ct9jvvnog65sa9kr8fp0,2024-12-06T18:20:49,1733509249,Paid Partnership,0-1K,200,2025-05-07T15:50:04.768819,v240/v24044gl0000ct9jvvnog65sa9kr8fp0.jpg,
v24044gl0000ct9k08vog65hbmen8jp0,2024-12-06T18:19:45,1733509185,Promotional Content,0-1K,200,2025-05-07T15:50:04.985694,v240/v24044gl0000ct9k08vog65hbmen8jp0.jpg,
v24044gl0000ct9jrs7og65g8jobdnhg,2024-12-06T18:19:01,1733509141,Paid Partnership,10K-100K,200,2025-05-07T15:50:05.211130,v240/v24044gl0000ct9jrs7og65g8jobdnhg.jpg,MAMĂ; CECQLȚ DEANMALEĂSTA?
v24044gl0000ct9jv37og65os1hn8grg,2024-12-06T18:17:03,1733509023,Promotional Content,1K-10K,200,2025-05-07T15:50:05.434743,v240/v24044gl0000ct9jv37og65os1hn8grg.jpg,IE MELINDA
v24044gl0000ct9jtevog65li4iof1ag,2024-12-06T18:16:31,1733508991,Promotional Content,10K-100K,200,2025-05-07T15:50:05.651731,v240/v24044gl0000ct9jtevog65li4iof1ag.jpg,&leaance Shedefined Join the Journey Hirrem
v24044gl0000ct9jskvog65hgnfsn7eg,2024-12-06T18:12:21,1733508741,Paid Partnership,1K-10K,200,2025-05-07T15:50:05.866967,v240/v24044gl0000ct9jskvog65hgnfsn7eg.jpg,Celmai frumossetcadoude Crăciun Ladoar200l0!! 8 0f J 175F= GH oo0 VGF Vomad 193
v24044gl0000ct9jrp7og65h8gboojbg,2024-12-06T18:10:02,1733508602,Promotional Content,0-1K,200,2025-05-07T15:50:06.081976,v240/v24044gl0000ct9jrp7og65h8gboojbg.jpg,vrut sa manance cior 3
v24044gl0000ct9jnenog65rnvrm4seg,2024-12-06T18:08:44,1733508524,Paid Partnership,0-1K,200,2025-05-07T15:50:06.296214,v240/v24044gl0000ct9jnenog65rnvrm4seg.jpg,MUSIC GVen 5 Tu ai forme mai bare Mxai
v0f300gc0001ct9jpcvog65h4vu5hphg,2024-12-06T18:04:58,1733508298,Promotional Content,1K-10K,200,2025-05-07T15:50:06.526166,v0f3/v0f300gc0001ct9jpcvog65h4vu5hphg.jpg,WPNU Band MONARH MHIAMI Bano Cimpoiasu: Problema ta cu urechile
v24044gl0000ct9jkh7og65ur2ld8jfg,2024-12-06T17:55:56,1733507756,Promotional Content,0-1K,200,2025-05-07T15:50:06.739190,v240/v24044gl0000ct9jkh7og65ur2ld8jfg.jpg,0 Bro este Migraciun
v24044gl0000ct9jh87og65hulgkou4g,2024-12-06T17:49:36,1733507376,Paid Partnership,10K-100K,200,2025-05-07T15:50:06.952473,v240/v24044gl0000ct9jh87og65hulgkou4g.jpg,Cel mai frumos set de Crăciun la doar 130 lei
v24044gl0000ct9jhqfog65sa9et05fg,2024-12-06T17:48:46,1733507326,Promotional Content,0-1K,200,2025-05-07T15:50:07.191254,v240/v24044gl0000ct9jhqfog65sa9et05fg.jpg,WHERE HAVE You BEEN AFRO House CD MSIC
v24044gl0000ct9jffvog65li4inea1g,2024-12-06T17:45:11,1733507111,Promotional Content,0-1K,200,2025-05-07T15:50:07.408568,v240/v24044gl0000ct9jffvog65li4inea1g.jpg,413079/414C WORLD RECORD: 417 CAN YOU CANYOU CALL PHANTOM
v24044gl0000ct9jfd7og65v204lolq0,2024-12-06T17:43:49,1733507029,Paid Partnership,10K-100K,200,2025-05-07T15:50:07.628714,v240/v24044gl0000ct9jfd7og65v204lolq0.jpg,POV: când mănânci mai mult singură pentru că iubitul tău umblă prin pădure
v24044gl0000ct9jdkfog65holkcapr0,2024-12-06T17:43:30,1733507010,Promotional Content,0-1K,200,2025-05-07T15:50:07.858592,v240/v24044gl0000ct9jdkfog65holkcapr0.jpg,
v24025gl0000ctalasnog65uf4fetf10,2024-12-06T17:32:22,1733506342,Promotional Content,1K-10K,200,2025-05-07T15:50:08.676114,v240/v24025gl0000ctalasnog65uf4fetf10.jpg,
v0f025gc0000csocfmnog65p0ksvq6q0,2024-12-06T17:30:00,1733506200,Paid Partnership,0-1K,200,2025-05-07T15:50:08.891185,v0f0/v0f025gc0000csocfmnog65p0ksvq6q0.jpg,
v24044gl0000ct9j7s7og65v3dh6jmrg,2024-12-06T17:29:54,1733506194,Paid Partnership,1M-10M,200,2025-05-07T15:50:09.109425,v240/v24044gl0000ct9j7s7og65v3dh6jmrg.jpg,Aan a
v24044gl0000ct9j5dfog65lrau5kaqg,2024-12-06T17:28:28,1733506108,Paid Partnership,10K-100K,200,2025-05-07T15:50:09.328880,v240/v24044gl0000ct9j5dfog65lrau5kaqg.jpg,Cu banii se descurcă tot prostu  ) d@PCO datoriile-.aici uebufesăfi calffcat tau8o
v24044gl0000ct9j2cfog65pg1555t10,2024-12-06T17:25:33,1733505933,Paid Partnership,200K-300K,200,2025-05-07T15:50:09.548706,v240/v24044gl0000ct9j2cfog65pg1555t10.jpg,
